COUNTDUMS,halfyear,f0LNGDP,f1LNGDP,f2LNGDP,f3LNGDP,f4LNGDP,f5LNGDP,f6LNGDP,f7LNGDP,f8LNGDP,f9LNGDP,f10LNGDP,CRISIS,l1LNGDP,l2LNGDP,l3LNGDP,l4LNGDP,l1CRISIS,l2CRISIS,l3CRISIS,l4CRISIS
2,90,1268.279258,1270.00074,1271.431492,1273.218014,1275.51716,1277.637055,1277.763217,1279.175354,1276.487622,1273.893295,1275.938321,0,1267.72606,1265.874945,1265.197671,1264.807673,0,0,0,0
2,91,1270.00074,1271.431492,1273.218014,1275.51716,1277.637055,1277.763217,1279.175354,1276.487622,1273.893295,1275.938321,1276.419757,0,1268.279258,1267.72606,1265.874945,1265.197671,0,0,0,0
2,92,1271.431492,1273.218014,1275.51716,1277.637055,1277.763217,1279.175354,1276.487622,1273.893295,1275.938321,1276.419757,1277.872404,0,1270.00074,1268.279258,1267.72606,1265.874945,0,0,0,0
2,93,1273.218014,1275.51716,1277.637055,1277.763217,1279.175354,1276.487622,1273.893295,1275.938321,1276.419757,1277.872404,1279.371752,0,1271.431492,1270.00074,1268.279258,1267.72606,0,0,0,0
2,94,1275.51716,1277.637055,1277.763217,1279.175354,1276.487622,1273.893295,1275.938321,1276.419757,1277.872404,1279.371752,1279.326046,0,1273.218014,1271.431492,1270.00074,1268.279258,0,0,0,0
2,95,1277.637055,1277.763217,1279.175354,1276.487622,1273.893295,1275.938321,1276.419757,1277.872404,1279.371752,1279.326046,1279.995162,0,1275.51716,1273.218014,1271.431492,1270.00074,0,0,0,0
2,96,1277.763217,1279.175354,1276.487622,1273.893295,1275.938321,1276.419757,1277.872404,1279.371752,1279.326046,1279.995162,1280.112766,0,1277.637055,1275.51716,1273.218014,1271.431492,0,0,0,0
2,97,1279.175354,1276.487622,1273.893295,1275.938321,1276.419757,1277.872404,1279.371752,1279.326046,1279.995162,1280.112766,1280.40652,0,1277.763217,1277.637055,1275.51716,1273.218014,0,0,0,0
2,98,1276.487622,1273.893295,1275.938321,1276.419757,1277.872404,1279.371752,1279.326046,1279.995162,1280.112766,1280.40652,1280.964396,7,1279.175354,1277.763217,1277.637055,1275.51716,0,0,0,0
2,99,1273.893295,1275.938321,1276.419757,1277.872404,1279.371752,1279.326046,1279.995162,1280.112766,1280.40652,1280.964396,1280.836279,7,1276.487622,1279.175354,1277.763217,1277.637055,7,0,0,0
2,100,1275.938321,1276.419757,1277.872404,1279.371752,1279.326046,1279.995162,1280.112766,1280.40652,1280.964396,1280.836279,1280.853637,4,1273.893295,1276.487622,1279.175354,1277.763217,7,7,0,0
2,101,1276.419757,1277.872404,1279.371752,1279.326046,1279.995162,1280.112766,1280.40652,1280.964396,1280.836279,1280.853637,1281.894797,4,1275.938321,1273.893295,1276.487622,1279.175354,4,7,7,0
2,102,1277.872404,1279.371752,1279.326046,1279.995162,1280.112766,1280.40652,1280.964396,1280.836279,1280.853637,1281.894797,1281.996351,1,1276.419757,1275.938321,1273.893295,1276.487622,4,4,7,7
2,103,1279.371752,1279.326046,1279.995162,1280.112766,1280.40652,1280.964396,1280.836279,1280.853637,1281.894797,1281.996351,,1,1277.872404,1276.419757,1275.938321,1273.893295,1,4,4,7
2,104,1279.326046,1279.995162,1280.112766,1280.40652,1280.964396,1280.836279,1280.853637,1281.894797,1281.996351,,,3,1279.371752,1277.872404,1276.419757,1275.938321,1,1,4,4
2,105,1279.995162,1280.112766,1280.40652,1280.964396,1280.836279,1280.853637,1281.894797,1281.996351,,,,5,1279.326046,1279.371752,1277.872404,1276.419757,3,1,1,4
2,106,1280.112766,1280.40652,1280.964396,1280.836279,1280.853637,1281.894797,1281.996351,,,,,3,1279.995162,1279.326046,1279.371752,1277.872404,5,3,1,1
2,107,1280.40652,1280.964396,1280.836279,1280.853637,1281.894797,1281.996351,,,,,,,1280.112766,1279.995162,1279.326046,1279.371752,3,5,3,1
2,108,1280.964396,1280.836279,1280.853637,1281.894797,1281.996351,,,,,,,,1280.40652,1280.112766,1279.995162,1279.326046,,3,5,3
2,109,1280.836279,1280.853637,1281.894797,1281.996351,,,,,,,,,1280.964396,1280.40652,1280.112766,1279.995162,,,3,5
2,110,1280.853637,1281.894797,1281.996351,,,,,,,,,,1280.836279,1280.964396,1280.40652,1280.112766,,,,3
2,111,1281.894797,1281.996351,,,,,,,,,,,1280.853637,1280.836279,1280.964396,1280.40652,,,,
2,112,1281.996351,,,,,,,,,,,,1281.894797,1280.853637,1280.836279,1280.964396,,,,
3,37,1231.395873,,,,,,,,,,,0,,,,,,,,
3,38,1232.40098,,,,,,,,,,,0,,,,,,,,
3,39,1233.114972,,,,,,,,,,,0,,,,,,,,
3,40,1235.628882,,,,,,,,,,,0,,,,,,,,
3,41,1238.65382,1237.464846,1238.934645,1238.772313,1239.174786,1238.652081,1238.717302,1240.659583,1241.216076,1242.144704,1242.935994,0,1235.628882,1233.114972,1232.40098,1231.395873,0,0,0,0
3,42,1237.464846,1238.934645,1238.772313,1239.174786,1238.652081,1238.717302,1240.659583,1241.216076,1242.144704,1242.935994,1244.127493,0,1238.65382,1235.628882,1233.114972,1232.40098,0,0,0,0
3,43,1238.934645,1238.772313,1239.174786,1238.652081,1238.717302,1240.659583,1241.216076,1242.144704,1242.935994,1244.127493,1244.877257,0,1237.464846,1238.65382,1235.628882,1233.114972,0,0,0,0
3,44,1238.772313,1239.174786,1238.652081,1238.717302,1240.659583,1241.216076,1242.144704,1242.935994,1244.127493,1244.877257,1244.937741,0,1238.934645,1237.464846,1238.65382,1235.628882,0,0,0,0
3,45,1239.174786,1238.652081,1238.717302,1240.659583,1241.216076,1242.144704,1242.935994,1244.127493,1244.877257,1244.937741,1246.746677,0,1238.772313,1238.934645,1237.464846,1238.65382,0,0,0,0
3,46,1238.652081,1238.717302,1240.659583,1241.216076,1242.144704,1242.935994,1244.127493,1244.877257,1244.937741,1246.746677,1249.41689,0,1239.174786,1238.772313,1238.934645,1237.464846,0,0,0,0
3,47,1238.717302,1240.659583,1241.216076,1242.144704,1242.935994,1244.127493,1244.877257,1244.937741,1246.746677,1249.41689,1251.330141,0,1238.652081,1239.174786,1238.772313,1238.934645,0,0,0,0
3,48,1240.659583,1241.216076,1242.144704,1242.935994,1244.127493,1244.877257,1244.937741,1246.746677,1249.41689,1251.330141,1253.526673,0,1238.717302,1238.652081,1239.174786,1238.772313,0,0,0,0
3,49,1241.216076,1242.144704,1242.935994,1244.127493,1244.877257,1244.937741,1246.746677,1249.41689,1251.330141,1253.526673,1255.240523,0,1240.659583,1238.717302,1238.652081,1239.174786,0,0,0,0
3,50,1242.144704,1242.935994,1244.127493,1244.877257,1244.937741,1246.746677,1249.41689,1251.330141,1253.526673,1255.240523,1256.901561,0,1241.216076,1240.659583,1238.717302,1238.652081,0,0,0,0
3,51,1242.935994,1244.127493,1244.877257,1244.937741,1246.746677,1249.41689,1251.330141,1253.526673,1255.240523,1256.901561,1258.09836,0,1242.144704,1241.216076,1240.659583,1238.717302,0,0,0,0
3,52,1244.127493,1244.877257,1244.937741,1246.746677,1249.41689,1251.330141,1253.526673,1255.240523,1256.901561,1258.09836,1259.437188,0,1242.935994,1242.144704,1241.216076,1240.659583,0,0,0,0
3,53,1244.877257,1244.937741,1246.746677,1249.41689,1251.330141,1253.526673,1255.240523,1256.901561,1258.09836,1259.437188,1260.165499,0,1244.127493,1242.935994,1242.144704,1241.216076,0,0,0,0
3,54,1244.937741,1246.746677,1249.41689,1251.330141,1253.526673,1255.240523,1256.901561,1258.09836,1259.437188,1260.165499,1261.342594,0,1244.877257,1244.127493,1242.935994,1242.144704,0,0,0,0
3,55,1246.746677,1249.41689,1251.330141,1253.526673,1255.240523,1256.901561,1258.09836,1259.437188,1260.165499,1261.342594,1261.511613,0,1244.937741,1244.877257,1244.127493,1242.935994,0,0,0,0
3,56,1249.41689,1251.330141,1253.526673,1255.240523,1256.901561,1258.09836,1259.437188,1260.165499,1261.342594,1261.511613,1260.579844,0,1246.746677,1244.937741,1244.877257,1244.127493,0,0,0,0
3,57,1251.330141,1253.526673,1255.240523,1256.901561,1258.09836,1259.437188,1260.165499,1261.342594,1261.511613,1260.579844,1260.822414,0,1249.41689,1246.746677,1244.937741,1244.877257,0,0,0,0
3,58,1253.526673,1255.240523,1256.901561,1258.09836,1259.437188,1260.165499,1261.342594,1261.511613,1260.579844,1260.822414,1262.086252,0,1251.330141,1249.41689,1246.746677,1244.937741,0,0,0,0
3,59,1255.240523,1256.901561,1258.09836,1259.437188,1260.165499,1261.342594,1261.511613,1260.579844,1260.822414,1262.086252,1263.930619,0,1253.526673,1251.330141,1249.41689,1246.746677,0,0,0,0
3,60,1256.901561,1258.09836,1259.437188,1260.165499,1261.342594,1261.511613,1260.579844,1260.822414,1262.086252,1263.930619,1265.878081,0,1255.240523,1253.526673,1251.330141,1249.41689,0,0,0,0
3,61,1258.09836,1259.437188,1260.165499,1261.342594,1261.511613,1260.579844,1260.822414,1262.086252,1263.930619,1265.878081,1266.158226,0,1256.901561,1255.240523,1253.526673,1251.330141,0,0,0,0
3,62,1259.437188,1260.165499,1261.342594,1261.511613,1260.579844,1260.822414,1262.086252,1263.930619,1265.878081,1266.158226,1267.207733,0,1258.09836,1256.901561,1255.240523,1253.526673,0,0,0,0
3,63,1260.165499,1261.342594,1261.511613,1260.579844,1260.822414,1262.086252,1263.930619,1265.878081,1266.158226,1267.207733,1267.813627,0,1259.437188,1258.09836,1256.901561,1255.240523,0,0,0,0
3,64,1261.342594,1261.511613,1260.579844,1260.822414,1262.086252,1263.930619,1265.878081,1266.158226,1267.207733,1267.813627,1269.065149,0,1260.165499,1259.437188,1258.09836,1256.901561,0,0,0,0
3,65,1261.511613,1260.579844,1260.822414,1262.086252,1263.930619,1265.878081,1266.158226,1267.207733,1267.813627,1269.065149,1271.502135,0,1261.342594,1260.165499,1259.437188,1258.09836,0,0,0,0
3,66,1260.579844,1260.822414,1262.086252,1263.930619,1265.878081,1266.158226,1267.207733,1267.813627,1269.065149,1271.502135,1272.907621,0,1261.511613,1261.342594,1260.165499,1259.437188,0,0,0,0
3,67,1260.822414,1262.086252,1263.930619,1265.878081,1266.158226,1267.207733,1267.813627,1269.065149,1271.502135,1272.907621,1273.536319,0,1260.579844,1261.511613,1261.342594,1260.165499,0,0,0,0
3,68,1262.086252,1263.930619,1265.878081,1266.158226,1267.207733,1267.813627,1269.065149,1271.502135,1272.907621,1273.536319,1274.066125,0,1260.822414,1260.579844,1261.511613,1261.342594,0,0,0,0
3,69,1263.930619,1265.878081,1266.158226,1267.207733,1267.813627,1269.065149,1271.502135,1272.907621,1273.536319,1274.066125,1276.491094,0,1262.086252,1260.822414,1260.579844,1261.511613,0,0,0,0
3,70,1265.878081,1266.158226,1267.207733,1267.813627,1269.065149,1271.502135,1272.907621,1273.536319,1274.066125,1276.491094,1279.058183,0,1263.930619,1262.086252,1260.822414,1260.579844,0,0,0,0
3,71,1266.158226,1267.207733,1267.813627,1269.065149,1271.502135,1272.907621,1273.536319,1274.066125,1276.491094,1279.058183,1280.492723,0,1265.878081,1263.930619,1262.086252,1260.822414,0,0,0,0
3,72,1267.207733,1267.813627,1269.065149,1271.502135,1272.907621,1273.536319,1274.066125,1276.491094,1279.058183,1280.492723,1281.739571,0,1266.158226,1265.878081,1263.930619,1262.086252,0,0,0,0
3,73,1267.813627,1269.065149,1271.502135,1272.907621,1273.536319,1274.066125,1276.491094,1279.058183,1280.492723,1281.739571,1281.653954,0,1267.207733,1266.158226,1265.878081,1263.930619,0,0,0,0
3,74,1269.065149,1271.502135,1272.907621,1273.536319,1274.066125,1276.491094,1279.058183,1280.492723,1281.739571,1281.653954,1281.359161,0,1267.813627,1267.207733,1266.158226,1265.878081,0,0,0,0
3,75,1271.502135,1272.907621,1273.536319,1274.066125,1276.491094,1279.058183,1280.492723,1281.739571,1281.653954,1281.359161,1283.191083,0,1269.065149,1267.813627,1267.207733,1266.158226,0,0,0,0
3,76,1272.907621,1273.536319,1274.066125,1276.491094,1279.058183,1280.492723,1281.739571,1281.653954,1281.359161,1283.191083,1283.996847,0,1271.502135,1269.065149,1267.813627,1267.207733,0,0,0,0
3,77,1273.536319,1274.066125,1276.491094,1279.058183,1280.492723,1281.739571,1281.653954,1281.359161,1283.191083,1283.996847,1283.734888,0,1272.907621,1271.502135,1269.065149,1267.813627,0,0,0,0
3,78,1274.066125,1276.491094,1279.058183,1280.492723,1281.739571,1281.653954,1281.359161,1283.191083,1283.996847,1283.734888,1284.825393,0,1273.536319,1272.907621,1271.502135,1269.065149,0,0,0,0
3,79,1276.491094,1279.058183,1280.492723,1281.739571,1281.653954,1281.359161,1283.191083,1283.996847,1283.734888,1284.825393,1287.383467,0,1274.066125,1273.536319,1272.907621,1271.502135,0,0,0,0
3,80,1279.058183,1280.492723,1281.739571,1281.653954,1281.359161,1283.191083,1283.996847,1283.734888,1284.825393,1287.383467,1288.538763,0,1276.491094,1274.066125,1273.536319,1272.907621,0,0,0,0
3,81,1280.492723,1281.739571,1281.653954,1281.359161,1283.191083,1283.996847,1283.734888,1284.825393,1287.383467,1288.538763,1289.464644,0,1279.058183,1276.491094,1274.066125,1273.536319,0,0,0,0
3,82,1281.739571,1281.653954,1281.359161,1283.191083,1283.996847,1283.734888,1284.825393,1287.383467,1288.538763,1289.464644,1290.615032,0,1280.492723,1279.058183,1276.491094,1274.066125,0,0,0,0
3,83,1281.653954,1281.359161,1283.191083,1283.996847,1283.734888,1284.825393,1287.383467,1288.538763,1289.464644,1290.615032,1291.599548,0,1281.739571,1280.492723,1279.058183,1276.491094,0,0,0,0
3,84,1281.359161,1283.191083,1283.996847,1283.734888,1284.825393,1287.383467,1288.538763,1289.464644,1290.615032,1291.599548,1293.461743,0,1281.653954,1281.739571,1280.492723,1279.058183,0,0,0,0
3,85,1283.191083,1283.996847,1283.734888,1284.825393,1287.383467,1288.538763,1289.464644,1290.615032,1291.599548,1293.461743,1295.135039,0,1281.359161,1281.653954,1281.739571,1280.492723,0,0,0,0
3,86,1283.996847,1283.734888,1284.825393,1287.383467,1288.538763,1289.464644,1290.615032,1291.599548,1293.461743,1295.135039,1296.34325,0,1283.191083,1281.359161,1281.653954,1281.739571,0,0,0,0
3,87,1283.734888,1284.825393,1287.383467,1288.538763,1289.464644,1290.615032,1291.599548,1293.461743,1295.135039,1296.34325,1297.100728,0,1283.996847,1283.191083,1281.359161,1281.653954,0,0,0,0
3,88,1284.825393,1287.383467,1288.538763,1289.464644,1290.615032,1291.599548,1293.461743,1295.135039,1296.34325,1297.100728,1294.439993,0,1283.734888,1283.996847,1283.191083,1281.359161,0,0,0,0
3,89,1287.383467,1288.538763,1289.464644,1290.615032,1291.599548,1293.461743,1295.135039,1296.34325,1297.100728,1294.439993,1293.183701,0,1284.825393,1283.734888,1283.996847,1283.191083,0,0,0,0
3,90,1288.538763,1289.464644,1290.615032,1291.599548,1293.461743,1295.135039,1296.34325,1297.100728,1294.439993,1293.183701,1295.157176,0,1287.383467,1284.825393,1283.734888,1283.996847,0,0,0,0
3,91,1289.464644,1290.615032,1291.599548,1293.461743,1295.135039,1296.34325,1297.100728,1294.439993,1293.183701,1295.157176,1296.559665,0,1288.538763,1287.383467,1284.825393,1283.734888,0,0,0,0
3,92,1290.615032,1291.599548,1293.461743,1295.135039,1296.34325,1297.100728,1294.439993,1293.183701,1295.157176,1296.559665,1297.394905,0,1289.464644,1288.538763,1287.383467,1284.825393,0,0,0,0
3,93,1291.599548,1293.461743,1295.135039,1296.34325,1297.100728,1294.439993,1293.183701,1295.157176,1296.559665,1297.394905,1298.397867,0,1290.615032,1289.464644,1288.538763,1287.383467,0,0,0,0
3,94,1293.461743,1295.135039,1296.34325,1297.100728,1294.439993,1293.183701,1295.157176,1296.559665,1297.394905,1298.397867,1298.572202,0,1291.599548,1290.615032,1289.464644,1288.538763,0,0,0,0
3,95,1295.135039,1296.34325,1297.100728,1294.439993,1293.183701,1295.157176,1296.559665,1297.394905,1298.397867,1298.572202,1298.565072,0,1293.461743,1291.599548,1290.615032,1289.464644,0,0,0,0
3,96,1296.34325,1297.100728,1294.439993,1293.183701,1295.157176,1296.559665,1297.394905,1298.397867,1298.572202,1298.565072,1298.425413,0,1295.135039,1293.461743,1291.599548,1290.615032,0,0,0,0
3,97,1297.100728,1294.439993,1293.183701,1295.157176,1296.559665,1297.394905,1298.397867,1298.572202,1298.565072,1298.425413,1298.403989,0,1296.34325,1295.135039,1293.461743,1291.599548,0,0,0,0
3,98,1294.439993,1293.183701,1295.157176,1296.559665,1297.394905,1298.397867,1298.572202,1298.565072,1298.425413,1298.403989,1299.012295,4,1297.100728,1296.34325,1295.135039,1293.461743,0,0,0,0
3,99,1293.183701,1295.157176,1296.559665,1297.394905,1298.397867,1298.572202,1298.565072,1298.425413,1298.403989,1299.012295,1299.643129,3,1294.439993,1297.100728,1296.34325,1295.135039,4,0,0,0
3,100,1295.157176,1296.559665,1297.394905,1298.397867,1298.572202,1298.565072,1298.425413,1298.403989,1299.012295,1299.643129,1300.31006,2,1293.183701,1294.439993,1297.100728,1296.34325,3,4,0,0
3,101,1296.559665,1297.394905,1298.397867,1298.572202,1298.565072,1298.425413,1298.403989,1299.012295,1299.643129,1300.31006,1301.140494,0,1295.157176,1293.183701,1294.439993,1297.100728,2,3,4,0
3,102,1297.394905,1298.397867,1298.572202,1298.565072,1298.425413,1298.403989,1299.012295,1299.643129,1300.31006,1301.140494,1301.823185,0,1296.559665,1295.157176,1293.183701,1294.439993,0,2,3,4
3,103,1298.397867,1298.572202,1298.565072,1298.425413,1298.403989,1299.012295,1299.643129,1300.31006,1301.140494,1301.823185,,0,1297.394905,1296.559665,1295.157176,1293.183701,0,0,2,3
3,104,1298.572202,1298.565072,1298.425413,1298.403989,1299.012295,1299.643129,1300.31006,1301.140494,1301.823185,,,2,1298.397867,1297.394905,1296.559665,1295.157176,0,0,0,2
3,105,1298.565072,1298.425413,1298.403989,1299.012295,1299.643129,1300.31006,1301.140494,1301.823185,,,,0,1298.572202,1298.397867,1297.394905,1296.559665,2,0,0,0
3,106,1298.425413,1298.403989,1299.012295,1299.643129,1300.31006,1301.140494,1301.823185,,,,,0,1298.565072,1298.572202,1298.397867,1297.394905,0,2,0,0
3,107,1298.403989,1299.012295,1299.643129,1300.31006,1301.140494,1301.823185,,,,,,,1298.425413,1298.565072,1298.572202,1298.397867,0,0,2,0
3,108,1299.012295,1299.643129,1300.31006,1301.140494,1301.823185,,,,,,,,1298.403989,1298.425413,1298.565072,1298.572202,,0,0,2
3,109,1299.643129,1300.31006,1301.140494,1301.823185,,,,,,,,,1299.012295,1298.403989,1298.425413,1298.565072,,,0,0
3,110,1300.31006,1301.140494,1301.823185,,,,,,,,,,1299.643129,1299.012295,1298.403989,1298.425413,,,,0
3,111,1301.140494,1301.823185,,,,,,,,,,,1300.31006,1299.643129,1299.012295,1298.403989,,,,
3,112,1301.823185,,,,,,,,,,,,1301.140494,1300.31006,1299.643129,1299.012295,,,,
4,37,1333.630231,,,,,,,,,,,0,,,,,,,,
4,38,1335.392019,,,,,,,,,,,0,,,,,,,,
4,39,1337.652301,,,,,,,,,,,0,,,,,,,,
4,40,1338.957989,,,,,,,,,,,0,,,,,,,,
4,41,1339.655116,1340.737088,1344.252798,1342.895952,1340.539875,1338.72711,1342.326199,1344.717122,1348.354776,1350.342062,1352.170325,0,1338.957989,1337.652301,1335.392019,1333.630231,0,0,0,0
4,42,1340.737088,1344.252798,1342.895952,1340.539875,1338.72711,1342.326199,1344.717122,1348.354776,1350.342062,1352.170325,1354.955236,0,1339.655116,1338.957989,1337.652301,1335.392019,0,0,0,0
4,43,1344.252798,1342.895952,1340.539875,1338.72711,1342.326199,1344.717122,1348.354776,1350.342062,1352.170325,1354.955236,1355.507167,0,1340.737088,1339.655116,1338.957989,1337.652301,0,0,0,0
4,44,1342.895952,1340.539875,1338.72711,1342.326199,1344.717122,1348.354776,1350.342062,1352.170325,1354.955236,1355.507167,1354.911621,0,1344.252798,1340.737088,1339.655116,1338.957989,0,0,0,0
4,45,1340.539875,1338.72711,1342.326199,1344.717122,1348.354776,1350.342062,1352.170325,1354.955236,1355.507167,1354.911621,1358.489402,0,1342.895952,1344.252798,1340.737088,1339.655116,0,0,0,0
4,46,1338.72711,1342.326199,1344.717122,1348.354776,1350.342062,1352.170325,1354.955236,1355.507167,1354.911621,1358.489402,1361.299783,0,1340.539875,1342.895952,1344.252798,1340.737088,0,0,0,0
4,47,1342.326199,1344.717122,1348.354776,1350.342062,1352.170325,1354.955236,1355.507167,1354.911621,1358.489402,1361.299783,1363.636479,0,1338.72711,1340.539875,1342.895952,1344.252798,0,0,0,0
4,48,1344.717122,1348.354776,1350.342062,1352.170325,1354.955236,1355.507167,1354.911621,1358.489402,1361.299783,1363.636479,1364.344888,0,1342.326199,1338.72711,1340.539875,1342.895952,0,0,0,0
4,49,1348.354776,1350.342062,1352.170325,1354.955236,1355.507167,1354.911621,1358.489402,1361.299783,1363.636479,1364.344888,1365.862387,0,1344.717122,1342.326199,1338.72711,1340.539875,0,0,0,0
4,50,1350.342062,1352.170325,1354.955236,1355.507167,1354.911621,1358.489402,1361.299783,1363.636479,1364.344888,1365.862387,1366.008153,0,1348.354776,1344.717122,1342.326199,1338.72711,0,0,0,0
4,51,1352.170325,1354.955236,1355.507167,1354.911621,1358.489402,1361.299783,1363.636479,1364.344888,1365.862387,1366.008153,1366.52578,0,1350.342062,1348.354776,1344.717122,1342.326199,0,0,0,0
4,52,1354.955236,1355.507167,1354.911621,1358.489402,1361.299783,1363.636479,1364.344888,1365.862387,1366.008153,1366.52578,1364.904987,0,1352.170325,1350.342062,1348.354776,1344.717122,0,0,0,0
4,53,1355.507167,1354.911621,1358.489402,1361.299783,1363.636479,1364.344888,1365.862387,1366.008153,1366.52578,1364.904987,1363.903884,0,1354.955236,1352.170325,1350.342062,1348.354776,0,0,0,0
4,54,1354.911621,1358.489402,1361.299783,1363.636479,1364.344888,1365.862387,1366.008153,1366.52578,1364.904987,1363.903884,1364.211557,0,1355.507167,1354.955236,1352.170325,1350.342062,0,0,0,0
4,55,1358.489402,1361.299783,1363.636479,1364.344888,1365.862387,1366.008153,1366.52578,1364.904987,1363.903884,1364.211557,1364.3976,0,1354.911621,1355.507167,1354.955236,1352.170325,0,0,0,0
4,56,1361.299783,1363.636479,1364.344888,1365.862387,1366.008153,1366.52578,1364.904987,1363.903884,1364.211557,1364.3976,1365.4986,0,1358.489402,1354.911621,1355.507167,1354.955236,0,0,0,0
4,57,1363.636479,1364.344888,1365.862387,1366.008153,1366.52578,1364.904987,1363.903884,1364.211557,1364.3976,1365.4986,1367.038761,0,1361.299783,1358.489402,1354.911621,1355.507167,0,0,0,0
4,58,1364.344888,1365.862387,1366.008153,1366.52578,1364.904987,1363.903884,1364.211557,1364.3976,1365.4986,1367.038761,1368.418349,0,1363.636479,1361.299783,1358.489402,1354.911621,0,0,0,0
4,59,1365.862387,1366.008153,1366.52578,1364.904987,1363.903884,1364.211557,1364.3976,1365.4986,1367.038761,1368.418349,1371.333885,0,1364.344888,1363.636479,1361.299783,1358.489402,0,0,0,0
4,60,1366.008153,1366.52578,1364.904987,1363.903884,1364.211557,1364.3976,1365.4986,1367.038761,1368.418349,1371.333885,1373.326256,0,1365.862387,1364.344888,1363.636479,1361.299783,0,0,0,0
