cnty,obs,GRRT_WB,CRISIS
_RUS,1976,5.60000000000004,
_RUS,1977,4.99999999999996,
_RUS,1978,4.90000000000003,
_RUS,1979,2,
_RUS,1980,4.29999999999995,
_RUS,1981,2.90000000000015,
_RUS,1982,3.80000000000011,
_RUS,1983,3.70000000000002,
_RUS,1984,2.8,
_RUS,1985,1.99999999999999,
_RUS,1986,2.39999999999997,
_RUS,1987,.699999999999832,
_RUS,1988,4.50000000000006,
_RUS,1989,1.90000000000001,
_RUS,1990,-2.9999956419453,
_RUS,1991,-5.04693945214527,
_RUS,1992,-14.5310737731924,
_RUS,1993,-8.668540341948519,
_RUS,1994,-12.5697559787494,1
_RUS,1995,-4.1435284066638,0
_RUS,1996,-3.39999999999995,1
_RUS,1997,.899999999999835,0
_RUS,1998,-4.90000000000001,1
_RUS,1999,5.40000000000001,1
_RUS,2000,8.999999999999989,0
_RUS,2001,4.99999999999994,0
_RWA,1960,,
_RWA,1961,-4.29752830565056,
_RWA,1962,11.3337957878508,
_RWA,1963,-9.82044369044158,
_RWA,1964,-12.4649915855055,
_RWA,1965,7.00952982235124,0
_RWA,1966,7.00891762696306,0
_RWA,1967,6.91601399594481,0
_RWA,1968,7.01378156984781,0
_RWA,1969,11.0073736912452,1
_RWA,1970,6.00142504075501,0
_RWA,1971,1.20663842060658,1
_RWA,1972,.263066775653868,0
_RWA,1973,3.43809009345443,0
_RWA,1974,1.40982105041642,1
_RWA,1975,-2.11382109928586,0
_RWA,1976,19.5045754259937,0
_RWA,1977,1.99410385910723,0
_RWA,1978,9.15085015896166,0
_RWA,1979,11.8699037477507,0
_RWA,1980,8.95161029672332,0
_RWA,1981,5.43619984290011,1
_RWA,1982,1.81084542121977,1
_RWA,1983,5.98035434107913,0
_RWA,1984,-4.2407781795319,0
_RWA,1985,4.40275418827876,0
_RWA,1986,5.47213795591774,0
_RWA,1987,-.024039432147987,0
_RWA,1988,4.4988279474067,1
_RWA,1989,-.0365342014514599,1
_RWA,1990,-2.39929464891358,1
_RWA,1991,-2.51438088762595,0
_RWA,1992,5.87272808685711,1
_RWA,1993,-8.10869438408703,1
_RWA,1994,-50.2480653678529,0
_RWA,1995,35.2240829346093,0
_RWA,1996,12.7456935442971,0
_RWA,1997,13.8497468407398,0
_RWA,1998,8.85866881065871,0
_RWA,1999,7.58110021545131,0
_RWA,2000,5.97295097241154,0
_RWA,2001,6.7198380057231,0
_SAU,1960,,
_SAU,1961,11.8767594619958,0
_SAU,1962,11.9230016495649,0
_SAU,1963,8.69565217391359,0
_SAU,1964,8.776788279229359,0
_SAU,1965,12.1367376905447,0
_SAU,1966,8.1812671473234,0
_SAU,1967,8.90948231373763,0
_SAU,1968,7.6600756801397,1
_SAU,1969,9.395572266619711,0
_SAU,1970,14.4161024450243,0
_SAU,1971,15.3540498724054,0
_SAU,1972,19.7345329286296,0
_SAU,1973,15.0863793416985,0
_SAU,1974,.251872452043102,0
_SAU,1975,8.6319890803746,0
_SAU,1976,15.1095441223412,0
_SAU,1977,5.94964694375048,0
_SAU,1978,6.68601884457981,1
_SAU,1979,10.1052678531603,0
_SAU,1980,7.92400089124754,0
_SAU,1981,1.65537433606727,0
_SAU,1982,-11.1182910843196,0
_SAU,1983,.828815354894985,0
_SAU,1984,-2.72764730119489,0
_SAU,1985,-4.04735682819383,0
_SAU,1986,5.55567818121621,1
_SAU,1987,-1.37175358621555,0
_SAU,1988,7.56265106220582,0
_SAU,1989,.181341533124396,1
_SAU,1990,8.63748155435316,1
_SAU,1991,10.4772253916508,0
_SAU,1992,2.78688524590164,1
_SAU,1993,-.637958532695365,0
_SAU,1994,.481540930979136,0
_SAU,1995,.442492012779553,0
_SAU,1996,1.39319624027866,0
_SAU,1997,2.00304299405517,0
_SAU,1998,1.73765954174996,0
_SAU,1999,-.785973397823453,0
_SAU,2000,4.84999999999999,0
_SAU,2001,1.2,0
_SDN,1960,,
_SDN,1961,.02238638907545,0
_SDN,1962,6.91584601611454,0
_SDN,1963,-2.84697508896787,1
_SDN,1964,-1.12044817927182,1
_SDN,1965,6.77707561560257,1
_SDN,1966,-3.5751504971617,0
_SDN,1967,1.42408483476801,0
_SDN,1968,1.96321787205235,0
_SDN,1969,1.38934995635228,1
_SDN,1970,5.92508155172621,1
_SDN,1971,2.24730678084467,0
_SDN,1972,-5.07098710139735,0
_SDN,1973,.632202210348765,0
_SDN,1974,11.4452818246815,0
_SDN,1975,15.7134744015817,1
_SDN,1976,16.6652124517155,1
_SDN,1977,6.22385788818869,0
_SDN,1978,-5.93099078180475,0
_SDN,1979,-5.01859460639466,0
_SDN,1980,1.52430515653472,1
_SDN,1981,7.43756215486364,1
_SDN,1982,5.95867009828268,1
_SDN,1983,2.06249999999999,1
_SDN,1984,-5.00890719812948,0
_SDN,1985,-6.28104259153443,1
_SDN,1986,5.41381358846887,0
_SDN,1987,14.2208841892954,1
_SDN,1988,-.331091433171466,1
_SDN,1989,8.93138621471282,0
_SDN,1990,-5.47004867314844,1
_SDN,1991,7.51091150610412,1
_SDN,1992,6.57786354757479,0
_SDN,1993,4.56874089122465,0
_SDN,1994,1.00622954281491,0
_SDN,1995,5.99709396527392,0
_SDN,1996,5.91913214990139,1
_SDN,1997,6.3369397217929,1
_SDN,1998,6.44263098907257,0
_SDN,1999,6.46068802132176,0
_SDN,2000,6.05779632205224,0
_SDN,2001,6.8847442809267,1
_SEN,1960,,
_SEN,1961,2.99345182413467,
_SEN,1962,-.136239782016276,
_SEN,1963,1.86448385629821,1
_SEN,1964,3.88392857142865,1
_SEN,1965,1.3321873657069,0
_SEN,1966,2.87676098022965,0
_SEN,1967,-1.21979286536249,1
_SEN,1968,6.29077353215284,1
_SEN,1969,-6.55414291977203,1
_SEN,1970,8.562045507858301,0
_SEN,1971,-.140449438202253,0
_SEN,1972,6.38320891485449,0
_SEN,1973,-5.58324010983424,1
_SEN,1974,4.20077552778973,1
_SEN,1975,7.53566260078561,0
_SEN,1976,8.920503700855519,1
_SEN,1977,-2.68290530403318,0
_SEN,1978,-3.95393125963544,1
_SEN,1979,7.00168561494097,0
_SEN,1980,-3.31064774318163,1
_SEN,1981,-1.17831716459467,0
_SEN,1982,15.3327983676726,0
_SEN,1983,2.17538990801447,0
_SEN,1984,-4.00205814927565,1
_SEN,1985,3.79719601102617,0
_SEN,1986,4.53264561333746,0
_SEN,1987,4.00636562084895,0
_SEN,1988,5.06643716197944,0
_SEN,1989,-1.40142762618868,0
_SEN,1990,3.8907965595743,1
_SEN,1991,-.401570496573626,0
_SEN,1992,2.21230122754628,0
_SEN,1993,-2.21544132369591,1
_SEN,1994,2.94859852986376,0
_SEN,1995,5.23024868746845,0
_SEN,1996,5.09930863343904,0
_SEN,1997,5.1840476652974,0
_SEN,1998,5.70000000000013,0
_SEN,1999,5.13324498382389,0
_SEN,2000,5.60000000000004,1
_SEN,2001,5.74915447816953,0
_SGP,1960,,
_SGP,1961,13.8203858788692,0
_SGP,1962,-.040650406504099,0
_SGP,1963,8.90605937372912,0
_SGP,1964,.5601194921582791,0
_SGP,1965,11.6969922020053,0
_SGP,1966,10.5843299709692,0
_SGP,1967,13.0305169709313,0
_SGP,1968,14.2595552776604,0
_SGP,1969,13.37403793353,0
_SGP,1970,13.4430543933054,0
_SGP,1971,12.5394452601696,0
_SGP,1972,13.3397324182694,0
_SGP,1973,11.2540586405902,0
_SGP,1974,6.7591526965562,0
_SGP,1975,3.95945192160871,0
_SGP,1976,7.18781192953427,0
_SGP,1977,7.75851446435154,0
_SGP,1978,8.58666822376661,0
_SGP,1979,9.31094468431904,0
_SGP,1980,9.695510083161571,0
_SGP,1981,9.604962950464349,0
_SGP,1982,6.87531482252647,0
_SGP,1983,8.17797340150624,0
_SGP,1984,8.314525381469871,0
_SGP,1985,-1.61617533064587,0
_SGP,1986,2.2956319498301,0
_SGP,1987,9.724328387712079,0
_SGP,1988,11.6341017203234,0
_SGP,1989,9.62430622208241,0
_SGP,1990,8.97446745982562,0
_SGP,1991,7.10004255727917,0
_SGP,1992,6.5409912985331,0
_SGP,1993,12.6945720897422,0
_SGP,1994,11.4223033451508,0
_SGP,1995,8.0123449400552,0
_SGP,1996,7.65131820718378,0
_SGP,1997,8.544516140685189,0
_SGP,1998,-.091188343866591,0
_SGP,1999,6.93139309067531,0
_SGP,2000,10.2543135170496,0
_SGP,2001,-2.04059432866079,0
_SLB,1960,,
_SLB,1961,,
_SLB,1962,,
_SLB,1963,,
_SLB,1964,,
_SLB,1965,,
_SLB,1966,,
_SLB,1967,,
_SLB,1968,4.71380471380485,
_SLB,1969,-2.89389067524121,
_SLB,1970,5.13245033112596,
_SLB,1971,2.36220472440951,
_SLB,1972,-28.3076923076926,
_SLB,1973,11.5879828326184,
_SLB,1974,26.3461538461535,
_SLB,1975,-11.8721461187214,
_SLB,1976,13.8169257340241,
_SLB,1977,14.4157814871017,
_SLB,1978,8.88594164456258,0
_SLB,1979,24.8477466504263,0
_SLB,1980,-6.04878048780502,1
_SLB,1981,13.4994807892005,1
_SLB,1982,2.92772186642276,0
_SLB,1983,13.8666666666665,0
_SLB,1984,1.24902419984392,1
_SLB,1985,.848111025443359,1
_SLB,1986,19.8012232415901,1
_SLB,1987,2.4250159540524,0
_SLB,1988,3.61370716510896,0
_SLB,1989,8.11785929043903,1
_SLB,1990,1.77975528364856,1
_SLB,1991,3.58524153005455,1
_SLB,1992,9.35952899001504,0
_SLB,1993,1.99999999999991,1
_SLB,1994,5.20000000000012,1
_SLB,1995,6.99999999999996,0
_SLB,1996,3.50690754516472,0
_SLB,1997,-2.36139630390144,0
_SLB,1998,1.15667718191376,0
_SLB,1999,-1.32016632016632,0
_SLB,2000,-11,1
_SLB,2001,-9.000008285229679,1
_SLE,1960,,
_SLE,1961,1.80904522613059,0
_SLE,1962,4.54096742349456,0
_SLE,1963,1.69971671388109,0
_SLE,1964,6.68523676880221,1
_SLE,1965,7.1801566579634,0
_SLE,1966,1.70000000000002,0
_SLE,1967,.0362815524202629,1
_SLE,1968,2.01992383280223,0
_SLE,1969,8.52544680372614,0
_SLE,1970,8.620493236960639,0
_SLE,1971,3.46591649430947,0
_SLE,1972,.900234650159987,0
_SLE,1973,2.25661824923107,0
_SLE,1974,3.49982831897916,0
_SLE,1975,1.66921652562304,1
_SLE,1976,-.449176342621512,1
_SLE,1977,.046675810289159,0
_SLE,1978,2.40633216642507,0
_SLE,1979,4.51126560699386,0
_SLE,1980,4.84350375614291,1
_SLE,1981,2.88142856517975,1
_SLE,1982,4.78175553476264,1
_SLE,1983,-2.10280161774269,0
_SLE,1984,4.09303426779944,1
_SLE,1985,-5.31134049868966,0
_SLE,1986,1.23604691063359,1
_SLE,1987,7.23126873047303,1
_SLE,1988,-7.08000000000027,0
_SLE,1989,.730000000000103,1
_SLE,1990,3.34999999999998,0
_SLE,1991,2.35000000000001,0
_SLE,1992,-19.01,0
_SLE,1993,1.37999999999997,0
_SLE,1994,-1.94999999999995,0
_SLE,1995,-7.99799999999996,1
_SLE,1996,6.09399999999995,1
_SLE,1997,-17.6,0
_SLE,1998,-.879999999999952,1
_SLE,1999,-8.08000000000006,1
_SLE,2000,3.80999999999993,0
_SLE,2001,5.4000000000002,0
_SLV,1960,,
_SLV,1961,3.52857183653654,0
_SLV,1962,11.9527978682908,0
_SLV,1963,4.30544673260107,0
_SLV,1964,9.326486067672629,0
_SLV,1965,5.36846335676967,0
_SLV,1966,7.16113760715188,0
_SLV,1967,5.43684724121848,0
_SLV,1968,3.23669294726538,0
_SLV,1969,3.48541793490244,0
_SLV,1970,2.97729468370453,0
_SLV,1971,3.85825939523149,0
_SLV,1972,6.11753359333239,0
_SLV,1973,4.86167396948585,1
_SLV,1974,5.33599897658756,0
_SLV,1975,2.92353386200539,0
_SLV,1976,5.04925869280567,0
_SLV,1977,6.78006283625612,0
_SLV,1978,5.32276546302958,0
_SLV,1979,-4.18026504001089,1
_SLV,1980,-11.7713181581287,1
_SLV,1981,-10.4509362477263,0
_SLV,1982,-6.30579291863388,0
_SLV,1983,1.53501214527481,0
_SLV,1984,1.33695537122824,0
_SLV,1985,.616595953023008,0
_SLV,1986,.189395022518781,1
_SLV,1987,2.51358773207721,0
_SLV,1988,1.87745795805709,0
_SLV,1989,.962192175615101,0
_SLV,1990,4.83173182159035,0
_SLV,1991,3.57470212873679,1
_SLV,1992,7.54511622744836,0
_SLV,1993,7.37008316436607,0
_SLV,1994,6.04975926999572,0
_SLV,1995,6.39546567382844,0
_SLV,1996,1.70600636096658,0
_SLV,1997,4.24619292381054,0
_SLV,1998,3.74969830013676,0
_SLV,1999,3.4485623604872,0
_SLV,2000,2.17778134732596,0
_SLV,2001,1.82917989089898,0
_SOM,1960,,
_SOM,1961,-3.26198092914075,0
_SOM,1962,7.07665482149341,0
_SOM,1963,2.80880234298793,0
_SOM,1964,-6.11062284976584,1
_SOM,1965,-5.94368171452082,1
_SOM,1966,9.0986573897918,0
_SOM,1967,5.94094528989262,1
_SOM,1968,2.02997844170795,1
_SOM,1969,-1.69956837821942,0
_SOM,1970,4.58140690793485,0
_SOM,1971,2.62903506396379,0
_SOM,1972,10.1008318188173,0
_SOM,1973,-1.95130158196054,0
_SOM,1974,-18.2663776594625,0
_SOM,1975,30.0736571289366,0
_SOM,1976,-1.01667146300501,0
_SOM,1977,23.3075003768802,0
_SOM,1978,3.72746666001322,0
_SOM,1979,-2.70845936529203,1
_SOM,1980,-3.90135842927057,1
_SOM,1981,5.66267338488196,0
_SOM,1982,4.07226598166568,1
_SOM,1983,-8.75359708022366,0
_SOM,1984,3.55486783183703,1
_SOM,1985,8.152441696646781,0
_SOM,1986,3.35275466169114,0
_SOM,1987,5.09690995680584,1
_SOM,1988,-.553260548834472,0
_SOM,1989,-.175908951222354,1
_SOM,1990,-1.48406067876137,
_SOM,1991,,
_SOM,1992,,
_SOM,1993,,
_SOM,1994,,
_SOM,1995,,
_SOM,1996,,
_SOM,1997,,
_SOM,1998,,
_SOM,1999,,
_SOM,2000,,
_SOM,2001,,
_STP,1960,,
_STP,1961,,
_STP,1962,,
_STP,1963,,
_STP,1964,,
_STP,1965,,
_STP,1966,,
_STP,1967,,
_STP,1968,,
_STP,1969,,
_STP,1970,,
_STP,1971,,
_STP,1972,,
_STP,1973,,
_STP,1974,,
_STP,1975,,
_STP,1976,,
_STP,1977,,
_STP,1978,,
_STP,1979,,
_STP,1980,,
_STP,1981,,
_STP,1982,,
_STP,1983,,
_STP,1984,,
_STP,1985,,
_STP,1986,,
_STP,1987,1.9089225287542,
_STP,1988,1.62740453924472,
_STP,1989,2.00206365729427,
_STP,1990,1.7839667525589,
_STP,1991,2.21093893956583,
_STP,1992,.699999999999988,
_STP,1993,1.09999999999999,
_STP,1994,2.2,
_STP,1995,2.00000000000036,
_STP,1996,1.49999999999939,1
_STP,1997,.996325156950959,0
_STP,1998,2.49998398934331,1
_STP,1999,2.50000585755825,0
_STP,2000,3,0
_STP,2001,3,0
_SUR,1960,,
_SUR,1961,,1
_SUR,1962,,0
_SUR,1963,,0
_SUR,1964,,0
_SUR,1965,,0
_SUR,1966,,0
_SUR,1967,,1
_SUR,1968,,0
_SUR,1969,,0
_SUR,1970,,0
_SUR,1971,3.87077737688692,0
_SUR,1972,.893544107912603,0
_SUR,1973,.295201415012428,0
_SUR,1974,4.56568098165637,0
_SUR,1975,2.0358753600419,0
_SUR,1976,2.11714475668914,0
_SUR,1977,8.14852664494116,0
_SUR,1978,7.82502027372992,0
_SUR,1979,-7.54808309979994,0
_SUR,1980,-7.35431608391606,0
_SUR,1981,7.62989689792009,0
_SUR,1982,-5.92017381249164,0
_SUR,1983,-4.07504053969598,1
_SUR,1984,-2.99831018772947,1
_SUR,1985,-.901263883543336,0
_SUR,1986,-2.39827539746699,0
_SUR,1987,-15.4403622308117,1
_SUR,1988,11.8276029887492,1
_SUR,1989,11.0510995620438,1
_SUR,1990,.052583144889368,0
_SUR,1991,2.91682237112296,1
_SUR,1992,4.34699979459209,0
_SUR,1993,-3.0036111236829,0
_SUR,1994,-2.30196569122099,0
_SUR,1995,2.3174725491194,0
_SUR,1996,21.0416131257186,1
_SUR,1997,5.03801789355119,0
_SUR,1998,4.74273798738787,0
_SUR,1999,-3.65257474395935,1
_SUR,2000,-8.15992222747126,0
_SUR,2001,5.8714571770761,0
_SVK,1960,,
_SVK,1961,,
_SVK,1962,,
_SVK,1963,,
_SVK,1964,,
_SVK,1965,,
_SVK,1966,,
_SVK,1967,,
_SVK,1968,,
_SVK,1969,,
_SVK,1970,,
_SVK,1971,,
_SVK,1972,,
_SVK,1973,,
_SVK,1974,,
_SVK,1975,,
_SVK,1976,,
_SVK,1977,,
_SVK,1978,,
_SVK,1979,,
_SVK,1980,,
_SVK,1981,,
_SVK,1982,,
_SVK,1983,,
_SVK,1984,,
_SVK,1985,3.4983768644295,
_SVK,1986,4.16666879619724,
_SVK,1987,2.45989196863697,
_SVK,1988,1.94154161467573,
_SVK,1989,1.20827557439114,
_SVK,1990,-2.67098321969402,
_SVK,1991,-14.5738031079187,
_SVK,1992,-6.72148753557844,
_SVK,1993,-3.7000000000001,
_SVK,1994,5.17716535433069,0
_SVK,1995,6.47576268014225,0
_SVK,1996,5.83582351907191,0
_SVK,1997,5.64690250788906,0
_SVK,1998,3.96164125137557,1
_SVK,1999,1.31559050355361,0
_SVK,2000,2.20895522388061,0
_SVK,2001,3.2856308411215,0
_SVN,1960,,
_SVN,1961,,
_SVN,1962,,
_SVN,1963,,
_SVN,1964,,
_SVN,1965,,
_SVN,1966,,
_SVN,1967,,
_SVN,1968,,
_SVN,1969,,
_SVN,1970,,
_SVN,1971,,
_SVN,1972,,
_SVN,1973,,
_SVN,1974,,
_SVN,1975,,
_SVN,1976,,
_SVN,1977,,
_SVN,1978,,
_SVN,1979,,
_SVN,1980,,
_SVN,1981,,
_SVN,1982,,
_SVN,1983,,
_SVN,1984,,
_SVN,1985,,
_SVN,1986,,
_SVN,1987,,
_SVN,1988,,
_SVN,1989,,
_SVN,1990,,
_SVN,1991,-8.90000000000002,
_SVN,1992,-5.39999719327017,0
_SVN,1993,2.79999726613144,1
_SVN,1994,5.3,0
_SVN,1995,4.09999999999999,0
_SVN,1996,3.49999999999968,0
_SVN,1997,4.60000000000061,0
_SVN,1998,3.7999999999997,0
_SVN,1999,5.19999999999989,1
_SVN,2000,4.60000000000002,1
_SVN,2001,3.00000000000036,0
_SWE,1960,,
_SWE,1961,5.68162325540862,0
_SWE,1962,4.25873420863843,0
_SWE,1963,5.32793310056354,0
_SWE,1964,6.82135390525272,0
_SWE,1965,3.82142751700999,0
_SWE,1966,2.09083368647978,0
_SWE,1967,3.36550205241124,1
_SWE,1968,3.63825028241055,0
_SWE,1969,5.00964669367279,1
_SWE,1970,6.47323439923761,0
_SWE,1971,.944654692350639,0
_SWE,1972,2.28877615851073,0
_SWE,1973,3.96797731503086,0
_SWE,1974,3.1981714430549,1
_SWE,1975,2.55286300970445,0
_SWE,1976,1.0581352993748,1
_SWE,1977,-1.59620087756659,0
_SWE,1978,1.75152997668657,0
_SWE,1979,3.84001313085938,0
_SWE,1980,1.6689373813179,0
_SWE,1981,-.167619791507505,0
_SWE,1982,1.17112039167498,1
_SWE,1983,1.88080432130437,0
_SWE,1984,4.29884296045732,0
_SWE,1985,2.17818688129555,0
_SWE,1986,2.74635017273006,0
_SWE,1987,3.3432113138155,0
_SWE,1988,2.58692510250769,0
_SWE,1989,2.68571016063073,0
_SWE,1990,1.09546641325132,0
_SWE,1991,-1.10624878291537,0
_SWE,1992,-1.74492485472128,0
_SWE,1993,-1.83689564203515,1
_SWE,1994,4.11682938478815,0
_SWE,1995,3.69078369238143,0
_SWE,1996,1.07814320300517,0
_SWE,1997,2.07011481774906,1
_SWE,1998,3.58291686419957,0
_SWE,1999,4.50995673880142,0
_SWE,2000,3.60963697259591,0
_SWE,2001,1.20632853784169,1
_SWZ,1960,,
_SWZ,1961,,
_SWZ,1962,,
_SWZ,1963,,
_SWZ,1964,,
_SWZ,1965,,
_SWZ,1966,,
_SWZ,1967,,
_SWZ,1968,,
_SWZ,1969,,
_SWZ,1970,,
_SWZ,1971,13.7436364458845,
_SWZ,1972,5.42429572976417,
_SWZ,1973,9.0186726885485,
_SWZ,1974,5.74348411629566,
_SWZ,1975,13.9084447108181,0
_SWZ,1976,-2.11943580489648,0
_SWZ,1977,1.00958930295054,0
_SWZ,1978,1.32712995587588,0
_SWZ,1979,3.10694327731092,0
_SWZ,1980,12.4490578992657,0
_SWZ,1981,.479008171315925,1
_SWZ,1982,.479008171315854,1
_SWZ,1983,2.07515423443634,0
_SWZ,1984,6.23626373626374,1
_SWZ,1985,3.76260667183863,1
_SWZ,1986,8.535825545171329,0
_SWZ,1987,-2.34213547646383,0
_SWZ,1988,38.8549259346343,0
_SWZ,1989,1.80340360680722,0
_SWZ,1990,8.91550232867597,0
_SWZ,1991,2.45113011606597,1
_SWZ,1992,.954013564880384,0
_SWZ,1993,3.58803986710963,1
_SWZ,1994,3.36397975910484,0
_SWZ,1995,3.78565785009997,0
_SWZ,1996,3.88629233519033,1
_SWZ,1997,3.83065805461405,0
_SWZ,1998,3.24858144250801,0
_SWZ,1999,3.47995595191478,0
_SWZ,2000,2.22058247054211,1
_SWZ,2001,1.59999999999999,1
_SYC,1960,,
_SYC,1961,-4.88227518475024,
_SYC,1962,8.408579448690549,
_SYC,1963,10.1356024171592,
_SYC,1964,5.91924644108298,
_SYC,1965,-1.06056461412557,
_SYC,1966,2.10265924551638,
_SYC,1967,.504744599232794,
_SYC,1968,7.55323423061472,
_SYC,1969,0,
_SYC,1970,8.871871497945451,
_SYC,1971,15.8517756047349,
_SYC,1972,6.30830741892493,
_SYC,1973,9.05418581975206,
_SYC,1974,1.30284838421255,0
_SYC,1975,3.1774051191527,0
_SYC,1976,16.2776487840645,1
_SYC,1977,-6.19022595901207,0
_SYC,1978,21.1516916872059,0
_SYC,1979,15.7943406695025,0
_SYC,1980,-4.24852260022361,0
_SYC,1981,-8.215179316096741,1
_SYC,1982,-1.11767378464334,0
_SYC,1983,-1.70924462414997,1
_SYC,1984,8.01234106207929,1
_SYC,1985,10.2916991257682,0
_SYC,1986,.761261968293823,0
_SYC,1987,4.48633071111458,0
_SYC,1988,4.20424897502795,1
_SYC,1989,10.3011660347664,0
_SYC,1990,9.014851806213089,0
_SYC,1991,2.76042596228211,0
_SYC,1992,7.16146587159149,0
_SYC,1993,6.19665045921123,0
_SYC,1994,-.798697664953962,0
_SYC,1995,-.620512820512814,0
_SYC,1996,4.69999999999999,1
_SYC,1997,5.3,0
_SYC,1998,3.39999999999998,1
_SYC,1999,-2.79999999999985,0
_SYC,2000,-5.40000000000011,0
_SYC,2001,-8.100000000000239,1
_SYR,1960,,
_SYR,1961,10.8330693696551,1
_SYR,1962,24.5212917976563,0
_SYR,1963,-8.652742712875821,1
_SYR,1964,9.27135678391952,0
_SYR,1965,2.29937916762462,0
_SYR,1966,-7.65906551474532,0
_SYR,1967,8.25768270093956,0
_SYR,1968,3.7290802159885,1
_SYR,1969,18.7679151898056,1
_SYR,1970,-3.80781915613471,0
_SYR,1971,9.91600380379516,0
_SYR,1972,25.0276071481821,0
_SYR,1973,-8.54517654441727,0
_SYR,1974,24.1272299319964,0
_SYR,1975,19.5246078746811,0
_SYR,1976,10.9617191118832,1
_SYR,1977,-1.2737379530743,0
_SYR,1978,8.726630966364249,1
_SYR,1979,3.63235564118913,0
_SYR,1980,11.9832018528055,1
_SYR,1981,9.50771169542732,0
_SYR,1982,2.1221513611443,1
_SYR,1983,1.42917395016076,1
_SYR,1984,-4.071741869547,0
_SYR,1985,6.11507004074402,1
_SYR,1986,-4.94570297335319,0
_SYR,1987,1.9075465045298,0
_SYR,1988,13.2662890923176,1
_SYR,1989,-8.95821401452362,
_SYR,1990,7.64077232017792,
_SYR,1991,7.901270704472,
_SYR,1992,13.4703337600716,
_SYR,1993,5.17898710286254,
_SYR,1994,7.65293711842982,
_SYR,1995,5.75001527978677,
_SYR,1996,4.40000000000001,
_SYR,1997,1.8,
_SYR,1998,7.59999999999998,
_SYR,1999,-1.99999999999999,
_SYR,2000,.599999999999994,
_SYR,2001,2.79999999999998,
_TCD,1960,,
_TCD,1961,1.3977406434792,1
_TCD,1962,5.36011697176445,0
_TCD,1963,-1.59945270357966,0
_TCD,1964,-2.51093946739239,0
_TCD,1965,.606228303191286,0
_TCD,1966,-1.80709238666587,1
_TCD,1967,.767201385241932,1
_TCD,1968,-.45721886487317,0
_TCD,1969,6.88131022284545,0
_TCD,1970,1.85965647039419,0
_TCD,1971,-2.24762636660942,0
_TCD,1972,1.14961609266284,0
_TCD,1973,-8.380883012481799,1
_TCD,1974,4.96185258579858,0
_TCD,1975,9.010267310406951,1
_TCD,1976,2.98076526306841,0
_TCD,1977,2.23462485275829,1
_TCD,1978,-.46963418397624,1
_TCD,1979,-21.4410876940427,0
_TCD,1980,-6.04767074029827,1
_TCD,1981,1.04291809376346,0
_TCD,1982,5.3466089993439,0
_TCD,1983,15.6787177863862,0
_TCD,1984,2.04889890548753,0
_TCD,1985,21.792773537475,1
_TCD,1986,-4.08166751835836,1
_TCD,1987,-2.38880850033871,0
_TCD,1988,15.4823590704754,0
_TCD,1989,4.88473510707502,0
_TCD,1990,-4.17847237677256,0
_TCD,1991,8.535137170788291,0
_TCD,1992,8.0014433420986,1
_TCD,1993,-15.7098370419134,1
_TCD,1994,10.1335370229624,0
_TCD,1995,.814377983712446,0
_TCD,1996,2.40000000000001,0
_TCD,1997,4.3,1
_TCD,1998,7.34866613075096,0
_TCD,1999,.971817298347914,1
_TCD,2000,.649663137632331,0
_TCD,2001,8.5,0
_TGO,1960,,
_TGO,1961,12.1693138652179,
_TGO,1962,3.77365816119297,
_TGO,1963,4.99968568332369,0
_TGO,1964,14.2860207789576,0
_TGO,1965,15.4597087056039,0
_TGO,1966,9.40871909862622,0
_TGO,1967,5.50037154367222,0
_TGO,1968,5.02369186203306,0
_TGO,1969,10.8308683405629,0
_TGO,1970,2.52430263311363,0
_TGO,1971,0,0
_TGO,1972,7.62515756979791,0
_TGO,1973,3.83748398453374,0
_TGO,1974,4.83284912913126,0
_TGO,1975,2.44054118260372,0
_TGO,1976,-2.05152258135125,0
_TGO,1977,6.95908535601018,1
_TGO,1978,11.0454345199528,0
_TGO,1979,-5.16774265210627,0
_TGO,1980,14.5769561193806,0
_TGO,1981,-3.31518608730053,0
_TGO,1982,-3.58240254497005,0
_TGO,1983,-5.41400778135673,0
_TGO,1984,5.55555504476867,0
_TGO,1985,5.55555216823207,0
_TGO,1986,1.58650430373982,0
_TGO,1987,.510162182105104,0
_TGO,1988,6.64236976865898,1
_TGO,1989,4.06002169225015,0
_TGO,1990,-.243656142826481,0
_TGO,1991,-.699967491080115,0
_TGO,1992,-3.98068681439261,1
_TGO,1993,-15.0958274791451,1
_TGO,1994,14.9824143440443,1
_TGO,1995,7.84583231995428,0
_TGO,1996,8.836213888306601,1
_TGO,1997,4.25199421200332,0
_TGO,1998,-2.10253745042014,0
_TGO,1999,2.37831785470671,0
_TGO,2000,-1.91256830601093,0
_TGO,2001,2.69797055312375,1
_THA,1960,,
_THA,1961,5.36213805975322,0
_THA,1962,7.55424206883013,0
_THA,1963,7.99983570871159,0
_THA,1964,6.83102919521488,0
_THA,1965,8.1816473204678,0
_THA,1966,11.1225226973755,0
_THA,1967,8.61598771556586,0
_THA,1968,8.12226379831805,0
_THA,1969,6.55065867163123,0
_THA,1970,11.4079543040062,0
_THA,1971,4.89537294723644,0
_THA,1972,4.27850540331553,0
_THA,1973,10.2364295125752,0
_THA,1974,4.46626423873768,0
_THA,1975,4.97039602193263,0
_THA,1976,9.326813756512021,0
_THA,1977,9.8434631175523,0
